,residual,county_state
26081,85.15439,"Kent County, Michigan"
26083,-6.657856,"Keweenaw County, Michigan"
26085,-220.82602,"Lake County, Michigan"
26087,59.1976,"Lapeer County, Michigan"
26089,-42.49937,"Leelanau County, Michigan"
26091,-53.479523,"Lenawee County, Michigan"
26093,63.050064,"Livingston County, Michigan"
26095,-229.92693,"Luce County, Michigan"
26097,22.742096,"Mackinac County, Michigan"
26099,430.0476,"Macomb County, Michigan"
26101,-27.955776,"Manistee County, Michigan"
26103,33.92144,"Marquette County, Michigan"
26105,6.393448,"Mason County, Michigan"
26107,-30.946163,"Mecosta County, Michigan"
26109,-70.93123,"Menominee County, Michigan"
26111,-92.603,"Midland County, Michigan"
26113,1.7574921,"Missaukee County, Michigan"
26115,128.83629,"Monroe County, Michigan"
26117,-82.7829,"Montcalm County, Michigan"
26119,34.115562,"Montmorency County, Michigan"
26121,33.7415,"Muskegon County, Michigan"
26123,21.634624,"Newaygo County, Michigan"
26125,111.91852,"Oakland County, Michigan"
26127,49.401115,"Oceana County, Michigan"
26129,19.22448,"Ogemaw County, Michigan"
26131,-40.04254,"Ontonagon County, Michigan"
26133,-24.16943,"Osceola County, Michigan"
26135,4.420204,"Oscoda County, Michigan"
26137,346.34805,"Otsego County, Michigan"
26139,-109.705734,"Ottawa County, Michigan"
26141,66.98625,"Presque Isle County, Michigan"
26143,14.346901,"Roscommon County, Michigan"
26145,212.7937,"Saginaw County, Michigan"
26147,145.0821,"St. Clair County, Michigan"
26149,45.454353,"St. Joseph County, Michigan"
26151,-63.432503,"Sanilac County, Michigan"
26153,54.8169,"Schoolcraft County, Michigan"
26155,188.48451,"Shiawassee County, Michigan"
26157,225.38107,"Tuscola County, Michigan"
26159,-42.758194,"Van Buren County, Michigan"
26161,45.19983,"Washtenaw County, Michigan"
26163,702.93115,"Wayne County, Michigan"
26165,-65.64374,"Wexford County, Michigan"
27001,-22.278828,"Aitkin County, Minnesota"
27003,-18.259811,"Anoka County, Minnesota"
27005,79.97988,"Becker County, Minnesota"
27007,-42.817593,"Beltrami County, Minnesota"
27009,75.96954,"Benton County, Minnesota"
27011,-34.505714,"Big Stone County, Minnesota"
27013,-53.3462,"Blue Earth County, Minnesota"
27015,-123.87013,"Brown County, Minnesota"
27017,98.6301,"Carlton County, Minnesota"
27019,-54.29866,"Carver County, Minnesota"
27021,-34.207596,"Cass County, Minnesota"
27023,155.7027,"Chippewa County, Minnesota"
27025,-78.117935,"Chisago County, Minnesota"
27027,337.2708,"Clay County, Minnesota"
27029,-1.5237484,"Clearwater County, Minnesota"
27031,-39.45367,"Cook County, Minnesota"
27033,264.69977,"Cottonwood County, Minnesota"
27035,-13.235107,"Crow Wing County, Minnesota"
27037,-103.97084,"Dakota County, Minnesota"
27039,23.78534,"Dodge County, Minnesota"
27041,-29.869102,"Douglas County, Minnesota"
27043,-25.38771,"Faribault County, Minnesota"
27045,-19.019203,"Fillmore County, Minnesota"
27047,-37.515915,"Freeborn County, Minnesota"
27049,-64.63573,"Goodhue County, Minnesota"
27051,-19.477161,"Grant County, Minnesota"
27053,154.2588,"Hennepin County, Minnesota"
27055,-87.787056,"Houston County, Minnesota"
27057,-71.90017,"Hubbard County, Minnesota"
27059,-54.72164,"Isanti County, Minnesota"
27061,88.17456,"Itasca County, Minnesota"
27063,290.16663,"Jackson County, Minnesota"
27065,5.8748474,"Kanabec County, Minnesota"
27067,596.0558,"Kandiyohi County, Minnesota"
27069,-400.77567,"Kittson County, Minnesota"
27071,4.8768425,"Koochiching County, Minnesota"
27073,-146.66792,"Lac qui Parle County, Minnesota"
27075,-37.675735,"Lake County, Minnesota"
27077,17.809998,"Lake of the Woods County, Minnesota"
27079,-22.27214,"Le Sueur County, Minnesota"
27081,16.223892,"Lincoln County, Minnesota"
27083,-379.14297,"Lyon County, Minnesota"
27085,-128.74707,"McLeod County, Minnesota"
27087,20.327698,"Mahnomen County, Minnesota"
27089,23.308182,"Marshall County, Minnesota"
27091,468.32025,"Martin County, Minnesota"
27093,11.994202,"Meeker County, Minnesota"
27095,-44.833057,"Mille Lacs County, Minnesota"
27097,-57.270477,"Morrison County, Minnesota"
27099,-217.693,"Mower County, Minnesota"
27101,207.09856,"Murray County, Minnesota"
27103,-93.0396,"Nicollet County, Minnesota"
27105,4404.385,"Nobles County, Minnesota"
27107,131.01166,"Norman County, Minnesota"
27109,-18.689636,"Olmsted County, Minnesota"
27111,-18.832428,"Otter Tail County, Minnesota"
27113,-80.337746,"Pennington County, Minnesota"
27115,247.89648,"Pine County, Minnesota"
27117,-97.07641,"Pipestone County, Minnesota"
27119,-32.70024,"Polk County, Minnesota"
27121,-20.770817,"Pope County, Minnesota"
27123,2.424759,"Ramsey County, Minnesota"
27125,-19.689041,"Red Lake County, Minnesota"
27127,-65.5144,"Redwood County, Minnesota"
27129,-50.567482,"Renville County, Minnesota"
27131,-4.9921875,"Rice County, Minnesota"
27133,129.20468,"Rock County, Minnesota"
27135,-54.496666,"Roseau County, Minnesota"
27137,-15.570232,"St. Louis County, Minnesota"
27139,-59.95746,"Scott County, Minnesota"
27141,80.99558,"Sherburne County, Minnesota"
27143,-163.55746,"Sibley County, Minnesota"
27145,825.77356,"Stearns County, Minnesota"
27147,101.7585,"Steele County, Minnesota"
27149,-120.356316,"Stevens County, Minnesota"
27151,13.405327,"Swift County, Minnesota"
27153,-1.2896729,"Todd County, Minnesota"
27155,0.6164627,"Traverse County, Minnesota"
27157,-112.22182,"Wabasha County, Minnesota"
27159,1.271677,"Wadena County, Minnesota"
27161,27.355728,"Waseca County, Minnesota"
27163,-161.518,"Washington County, Minnesota"
27165,-419.32602,"Watonwan County, Minnesota"
27167,102.33067,"Wilkin County, Minnesota"
27169,-22.293915,"Winona County, Minnesota"
27171,7.0562134,"Wright County, Minnesota"
27173,-83.82558,"Yellow Medicine County, Minnesota"
28001,48.76935,"Adams County, Mississippi"
28003,-138.73445,"Alcorn County, Mississippi"
28005,-95.18564,"Amite County, Mississippi"
28007,781.30945,"Attala County, Mississippi"
28009,-285.53027,"Benton County, Mississippi"
28011,-253.84555,"Bolivar County, Mississippi"
28013,-95.15292,"Calhoun County, Mississippi"
28015,759.11176,"Carroll County, Mississippi"
28017,-67.837585,"Chickasaw County, Mississippi"
28019,-102.4993,"Choctaw County, Mississippi"
28021,-145.39526,"Claiborne County, Mississippi"
28023,110.96063,"Clarke County, Mississippi"
28025,-51.167145,"Clay County, Mississippi"
28027,-476.33215,"Coahoma County, Mississippi"
28029,197.83215,"Copiah County, Mississippi"
28031,173.29965,"Covington County, Mississippi"
28033,-109.23129,"DeSoto County, Mississippi"
28035,282.85446,"Forrest County, Mississippi"
28037,-134.41576,"Franklin County, Mississippi"
28039,-143.46112,"George County, Mississippi"
28041,-435.03494,"Greene County, Mississippi"
28043,-243.7316,"Grenada County, Mississippi"
28045,17.446198,"Hancock County, Mississippi"
28047,-95.89694,"Harrison County, Mississippi"
28049,-56.520233,"Hinds County, Mississippi"
28051,1014.48175,"Holmes County, Mississippi"
28053,-94.40979,"Humphreys County, Mississippi"
28055,-1878.0107,"Issaquena County, Mississippi"
28057,86.37274,"Itawamba County, Mississippi"
28059,-70.9122,"Jackson County, Mississippi"
28061,119.789734,"Jasper County, Mississippi"
28063,-776.6312,"Jefferson County, Mississippi"
28065,-21.26947,"Jefferson Davis County, Mississippi"
28067,34.765503,"Jones County, Mississippi"
28069,273.8769,"Kemper County, Mississippi"
28071,-86.37158,"Lafayette County, Mississippi"
28073,54.256393,"Lamar County, Mississippi"
28075,320.3543,"Lauderdale County, Mississippi"
28077,171.25793,"Lawrence County, Mississippi"
28079,1035.5266,"Leake County, Mississippi"
28081,-235.20679,"Lee County, Mississippi"
28083,22.887756,"Leflore County, Mississippi"
28085,245.94196,"Lincoln County, Mississippi"
28087,-299.4285,"Lowndes County, Mississippi"
28089,-24.381348,"Madison County, Mississippi"
28091,-77.64435,"Marion County, Mississippi"
28093,-329.78613,"Marshall County, Mississippi"
28095,272.25082,"Monroe County, Mississippi"
28097,277.35046,"Montgomery County, Mississippi"
28099,1153.3477,"Neshoba County, Mississippi"
28101,506.61,"Newton County, Mississippi"
28103,736.74774,"Noxubee County, Mississippi"
28105,-274.29486,"Oktibbeha County, Mississippi"
28107,-550.77954,"Panola County, Mississippi"
28109,188.46342,"Pearl River County, Mississippi"
28111,40.192932,"Perry County, Mississippi"
28113,-23.776001,"Pike County, Mississippi"
28115,-359.61636,"Pontotoc County, Mississippi"
28117,-70.68265,"Prentiss County, Mississippi"
28119,-340.8751,"Quitman County, Mississippi"
28121,-24.1651,"Rankin County, Mississippi"
28123,992.0829,"Scott County, Mississippi"
28125,-625.3525,"Sharkey County, Mississippi"
28127,-194.11807,"Simpson County, Mississippi"
28129,387.76144,"Smith County, Mississippi"
28131,-121.65105,"Stone County, Mississippi"
28133,-178.05511,"Sunflower County, Mississippi"
28135,-534.3775,"Tallahatchie County, Mississippi"
28137,-160.20657,"Tate County, Mississippi"
28139,43.245605,"Tippah County, Mississippi"
28141,-130.34497,"Tishomingo County, Mississippi"
28143,-952.4144,"Tunica County, Mississippi"
28145,-66.61861,"Union County, Mississippi"
28147,-156.50021,"Walthall County, Mississippi"
28149,-284.72684,"Warren County, Mississippi"
28151,-364.99588,"Washington County, Mississippi"
28153,-229.04498,"Wayne County, Mississippi"
28155,56.1192,"Webster County, Mississippi"
28157,279.6902,"Wilkinson County, Mississippi"
28159,-29.489014,"Winston County, Mississippi"
28161,203.07004,"Yalobusha County, Mississippi"
28163,-101.83392,"Yazoo County, Mississippi"
29001,57.404057,"Adair County, Missouri"
29003,-26.746567,"Andrew County, Missouri"
29005,-4.993355,"Atchison County, Missouri"
29007,-155.04327,"Audrain County, Missouri"
29009,-128.05484,"Barry County, Missouri"
29011,-48.90121,"Barton County, Missouri"
29013,-19.24833,"Bates County, Missouri"
29015,16.05379,"Benton County, Missouri"
29017,-34.57801,"Bollinger County, Missouri"
29019,-34.04176,"Boone County, Missouri"
29021,358.16827,"Buchanan County, Missouri"
29023,-49.236916,"Butler County, Missouri"
29025,-24.294804,"Caldwell County, Missouri"
29027,-109.37447,"Callaway County, Missouri"
29029,42.56312,"Camden County, Missouri"
29031,-107.426834,"Cape Girardeau County, Missouri"
29033,-30.16182,"Carroll County, Missouri"
29035,59.765083,"Carter County, Missouri"
29037,-97.042114,"Cass County, Missouri"
29039,22.813759,"Cedar County, Missouri"
29041,-3.733261,"Chariton County, Missouri"
29043,-23.794691,"Christian County, Missouri"
29045,8.660433,"Clark County, Missouri"
29047,-180.19049,"Clay County, Missouri"
29049,-44.622116,"Clinton County, Missouri"
29051,-149.90456,"Cole County, Missouri"
29053,-65.36176,"Cooper County, Missouri"
29055,-74.00598,"Crawford County, Missouri"
29057,-21.46582,"Dade County, Missouri"
29059,-40.22342,"Dallas County, Missouri"
29061,-26.917572,"Daviess County, Missouri"
29063,-1286.2681,"DeKalb County, Missouri"
29065,-11.146639,"Dent County, Missouri"
29067,-19.144466,"Douglas County, Missouri"
29069,-89.84961,"Dunklin County, Missouri"
29071,48.903404,"Franklin County, Missouri"
29073,-40.610733,"Gasconade County, Missouri"
29075,-39.53358,"Gentry County, Missouri"
29077,22.532673,"Greene County, Missouri"
29079,-63.08004,"Grundy County, Missouri"
29081,52.578163,"Harrison County, Missouri"
29083,9.12455,"Henry County, Missouri"
29085,-16.875498,"Hickory County, Missouri"
29087,-47.58166,"Holt County, Missouri"
29089,-66.77344,"Howard County, Missouri"
29091,-30.850101,"Howell County, Missouri"
29093,-7.820074,"Iron County, Missouri"
29095,-99.138504,"Jackson County, Missouri"
29097,-178.27766,"Jasper County, Missouri"
29099,47.858536,"Jefferson County, Missouri"
29101,38.55242,"Johnson County, Missouri"
29103,-12.494571,"Knox County, Missouri"
29105,-60.289898,"Laclede County, Missouri"
29107,74.657425,"Lafayette County, Missouri"
29109,-45.02011,"Lawrence County, Missouri"
29111,-2.3603973,"Lewis County, Missouri"
29113,72.06782,"Lincoln County, Missouri"
29115,-2.6656303,"Linn County, Missouri"
29117,-144.17856,"Livingston County, Missouri"
29119,-246.64113,"McDonald County, Missouri"
29121,-10.931827,"Macon County, Missouri"
29123,-53.69819,"Madison County, Missouri"
29125,-3.3073082,"Maries County, Missouri"
29127,-110.18304,"Marion County, Missouri"
29129,28.402113,"Mercer County, Missouri"
29131,-22.412872,"Miller County, Missouri"
29133,-193.10944,"Mississippi County, Missouri"
29135,122.06763,"Moniteau County, Missouri"
29137,-42.82603,"Monroe County, Missouri"
29139,70.57438,"Montgomery County, Missouri"
29141,-16.250214,"Morgan County, Missouri"
29143,-57.48755,"New Madrid County, Missouri"
29145,-78.9533,"Newton County, Missouri"
29147,-58.814835,"Nodaway County, Missouri"
29149,32.243187,"Oregon County, Missouri"
29151,-204.74336,"Osage County, Missouri"
29153,9.246295,"Ozark County, Missouri"
29155,122.298035,"Pemiscot County, Missouri"
29157,58.2072,"Perry County, Missouri"
29159,18.22554,"Pettis County, Missouri"
29161,-182.33588,"Phelps County, Missouri"
29163,-130.60756,"Pike County, Missouri"
29165,-174.66519,"Platte County, Missouri"
29167,-55.447502,"Polk County, Missouri"
29169,-21.022423,"Pulaski County, Missouri"
29171,-89.00522,"Putnam County, Missouri"
29173,-52.409782,"Ralls County, Missouri"
29175,-94.12854,"Randolph County, Missouri"
29177,-52.880955,"Ray County, Missouri"
29179,20.393126,"Reynolds County, Missouri"
29181,69.59676,"Ripley County, Missouri"
29183,-96.58273,"St. Charles County, Missouri"
29185,-6.7968006,"St. Clair County, Missouri"
29186,-63.266716,"Ste. Genevieve County, Missouri"
29187,-98.8085,"St. Francois County, Missouri"
29189,36.822723,"St. Louis County, Missouri"
29195,857.7376,"Saline County, Missouri"
29197,-64.45733,"Schuyler County, Missouri"
29199,-542.2522,"Scotland County, Missouri"
29201,100.76501,"Scott County, Missouri"
29203,28.18021,"Shannon County, Missouri"
29205,-26.081438,"Shelby County, Missouri"
29207,115.55083,"Stoddard County, Missouri"
29209,-40.59085,"Stone County, Missouri"
29211,-41.978516,"Sullivan County, Missouri"
29213,-69.65415,"Taney County, Missouri"
29215,-106.84654,"Texas County, Missouri"
29217,-44.166225,"Vernon County, Missouri"
29219,-23.572647,"Warren County, Missouri"
29221,-40.400406,"Washington County, Missouri"
29223,-150.56,"Wayne County, Missouri"
29225,-21.179405,"Webster County, Missouri"
29227,46.944145,"Worth County, Missouri"
29229,-23.86996,"Wright County, Missouri"
29510,207.35431,"St. Louis city, Missouri"
30001,-42.16482,"Beaverhead County, Montana"
30003,-35.7858,"Big Horn County, Montana"
30005,-175.60252,"Blaine County, Montana"
30007,30.60252,"Broadwater County, Montana"
30009,-7.403862,"Carbon County, Montana"
30011,57.79158,"Carter County, Montana"
30013,-48.99265,"Cascade County, Montana"
30015,-37.953945,"Chouteau County, Montana"
30017,-7.1605597,"Custer County, Montana"
30019,-15.625081,"Daniels County, Montana"
30021,-41.383778,"Dawson County, Montana"
30023,-43.439114,"Deer Lodge County, Montana"
30025,-39.698032,"Fallon County, Montana"
30027,-14.562777,"Fergus County, Montana"
30029,-38.532597,"Flathead County, Montana"
30031,7.8054123,"Gallatin County, Montana"
30033,-74.10976,"Garfield County, Montana"
30035,-40.34348,"Glacier County, Montana"
30037,345.99673,"Golden Valley County, Montana"
30039,-50.736595,"Granite County, Montana"
30041,-40.762917,"Hill County, Montana"
30043,-12.036407,"Jefferson County, Montana"
30045,-64.41659,"Judith Basin County, Montana"
30047,-29.770628,"Lake County, Montana"
30049,-20.70987,"Lewis and Clark County, Montana"
30051,-83.433304,"Liberty County, Montana"
30053,46.224403,"Lincoln County, Montana"
30055,-9.88544,"McCone County, Montana"
30057,51.361046,"Madison County, Montana"
30059,52.637802,"Meagher County, Montana"
30061,-4.8638077,"Mineral County, Montana"
30063,-24.093052,"Missoula County, Montana"
30065,-11.794416,"Musselshell County, Montana"
30067,-74.5247,"Park County, Montana"
30069,-6.7082295,"Petroleum County, Montana"
30071,31.187038,"Phillips County, Montana"
30073,-19.979347,"Pondera County, Montana"
30075,26.952364,"Powder River County, Montana"
30077,-1850.9277,"Powell County, Montana"
30079,28.807316,"Prairie County, Montana"
30081,-21.666294,"Ravalli County, Montana"
30083,-52.58307,"Richland County, Montana"
30085,-29.180805,"Roosevelt County, Montana"
30087,-229.52495,"Rosebud County, Montana"
30089,29.551973,"Sanders County, Montana"
30091,-81.86092,"Sheridan County, Montana"
30093,-92.34504,"Silver Bow County, Montana"
30095,-46.82092,"Stillwater County, Montana"
30097,-12.627769,"Sweet Grass County, Montana"
30099,-47.380222,"Teton County, Montana"
30101,637.0132,"Toole County, Montana"
30103,-120.31894,"Treasure County, Montana"
30105,-59.308716,"Valley County, Montana"
30107,30.489134,"Wheatland County, Montana"
30109,-44.476593,"Wibaux County, Montana"
30111,-82.94581,"Yellowstone County, Montana"
31001,490.4969,"Adams County, Nebraska"
31003,-21.336533,"Antelope County, Nebraska"
31005,-52.504414,"Arthur County, Nebraska"
31007,-142.64543,"Banner County, Nebraska"
31009,-5.2716703,"Blaine County, Nebraska"
31011,43.556747,"Boone County, Nebraska"
31013,36.0137,"Box Butte County, Nebraska"
31015,-93.30897,"Boyd County, Nebraska"
31017,-32.682987,"Brown County, Nebraska"
31019,-94.95337,"Buffalo County, Nebraska"
31021,-7.699379,"Burt County, Nebraska"
31023,239.78586,"Butler County, Nebraska"
31025,-78.93956,"Cass County, Nebraska"
31027,-35.167244,"Cedar County, Nebraska"
31029,-474.42252,"Chase County, Nebraska"
31031,6.718856,"Cherry County, Nebraska"
31033,56.266068,"Cheyenne County, Nebraska"
31035,25.00679,"Clay County, Nebraska"
31037,1407.6938,"Colfax County, Nebraska"
31039,-414.27213,"Cuming County, Nebraska"
31041,252.5618,"Custer County, Nebraska"
31043,5463.495,"Dakota County, Nebraska"
31045,-99.13197,"Dawes County, Nebraska"
31047,1254.4895,"Dawson County, Nebraska"
31049,-30.169157,"Deuel County, Nebraska"
31051,112.9079,"Dixon County, Nebraska"
31053,224.54712,"Dodge County, Nebraska"
31055,-18.781494,"Douglas County, Nebraska"
31057,-22.791462,"Dundy County, Nebraska"
31059,-96.80231,"Fillmore County, Nebraska"
31061,155.12053,"Franklin County, Nebraska"
31063,25.549175,"Frontier County, Nebraska"
31065,63.904755,"Furnas County, Nebraska"
31067,31.212326,"Gage County, Nebraska"
31069,-61.31284,"Garden County, Nebraska"
31071,-68.24933,"Garfield County, Nebraska"
31073,588.1287,"Gosper County, Nebraska"
31075,-7.302826,"Grant County, Nebraska"
31077,20.601349,"Greeley County, Nebraska"
31079,655.22473,"Hall County, Nebraska"
31081,351.5097,"Hamilton County, Nebraska"
31083,-63.448265,"Harlan County, Nebraska"
31085,60.820408,"Hayes County, Nebraska"
31087,5.1270676,"Hitchcock County, Nebraska"
31089,-266.4382,"Holt County, Nebraska"
31091,-4.3631535,"Hooker County, Nebraska"
31093,351.15344,"Howard County, Nebraska"
31095,31.454613,"Jefferson County, Nebraska"
31097,-818.1634,"Johnson County, Nebraska"
31099,81.95005,"Kearney County, Nebraska"
31101,-5.9765415,"Keith County, Nebraska"
31103,-126.19966,"Keya Paha County, Nebraska"
31105,56.775696,"Kimball County, Nebraska"
31107,65.96838,"Knox County, Nebraska"
31109,-22.495941,"Lancaster County, Nebraska"
31111,-6.6490936,"Lincoln County, Nebraska"
31113,-12.011475,"Logan County, Nebraska"
31115,-18.719864,"Loup County, Nebraska"
31117,-84.71182,"McPherson County, Nebraska"
31119,270.67377,"Madison County, Nebraska"
31121,137.47403,"Merrick County, Nebraska"
31123,18.34134,"Morrill County, Nebraska"
31125,34.815323,"Nance County, Nebraska"
31127,-50.680042,"Nemaha County, Nebraska"
31129,-22.916542,"Nuckolls County, Nebraska"
31131,-200.97188,"Otoe County, Nebraska"
31133,-18.16923,"Pawnee County, Nebraska"
31135,6.6778965,"Perkins County, Nebraska"
31137,30.243607,"Phelps County, Nebraska"
31139,-50.28282,"Pierce County, Nebraska"
31141,620.13293,"Platte County, Nebraska"
31143,72.97035,"Polk County, Nebraska"
31145,-172.84503,"Red Willow County, Nebraska"
31147,-12.798581,"Richardson County, Nebraska"
31149,-10.385026,"Rock County, Nebraska"
31151,1378.1461,"Saline County, Nebraska"
31153,-141.24799,"Sarpy County, Nebraska"
31155,-79.69427,"Saunders County, Nebraska"
31157,-686.1679,"Scotts Bluff County, Nebraska"
31159,-158.0126,"Seward County, Nebraska"
31161,-224.15569,"Sheridan County, Nebraska"
31163,-43.167763,"Sherman County, Nebraska"
31165,-100.92514,"Sioux County, Nebraska"
31167,69.02054,"Stanton County, Nebraska"
31169,-47.639034,"Thayer County, Nebraska"
31171,87.66318,"Thomas County, Nebraska"
31173,-393.50793,"Thurston County, Nebraska"
31175,-4.1875687,"Valley County, Nebraska"
31177,-88.79426,"Washington County, Nebraska"
31179,-167.60529,"Wayne County, Nebraska"
31181,101.83832,"Webster County, Nebraska"
31183,-40.090958,"Wheeler County, Nebraska"
31185,-31.507187,"York County, Nebraska"
32001,-63.09787,"Churchill County, Nevada"
32003,146.12653,"Clark County, Nevada"
32005,-23.080235,"Douglas County, Nevada"
32007,-365.4195,"Elko County, Nevada"
32009,-25.122488,"Esmeralda County, Nevada"
32011,-110.808266,"Eureka County, Nevada"
32013,187.61928,"Humboldt County, Nevada"
32015,75.25073,"Lander County, Nevada"
32017,-41.686665,"Lincoln County, Nevada"
32019,-8.024475,"Lyon County, Nevada"
32021,-92.960815,"Mineral County, Nevada"
32023,20.428429,"Nye County, Nevada"
32027,4.031637,"Pershing County, Nevada"
32029,-17.3809,"Storey County, Nevada"
32031,195.18051,"Washoe County, Nevada"
32033,-207.47058,"White Pine County, Nevada"
32510,-90.55908,"Carson City, Nevada"
33001,2.1419144,"Belknap County, New Hampshire"
33003,27.97799,"Carroll County, New Hampshire"
33005,-66.65723,"Cheshire County, New Hampshire"
33007,-31.860237,"Coos County, New Hampshire"
33009,-148.82687,"Grafton County, New Hampshire"
33011,-4.974121,"Hillsborough County, New Hampshire"
33013,-11.521622,"Merrimack County, New Hampshire"
33015,90.85687,"Rockingham County, New Hampshire"
33017,-105.798965,"Strafford County, New Hampshire"
33019,-27.721508,"Sullivan County, New Hampshire"
34001,-549.7618,"Atlantic County, New Jersey"
34003,105.87073,"Bergen County, New Jersey"
34005,325.6759,"Burlington County, New Jersey"
34007,-639.0028,"Camden County, New Jersey"
34009,64.10373,"Cape May County, New Jersey"
34011,-41.424316,"Cumberland County, New Jersey"
34013,310.78125,"Essex County, New Jersey"
34015,-116.21289,"Gloucester County, New Jersey"
34017,-175.92871,"Hudson County, New Jersey"
34019,-233.79266,"Hunterdon County, New Jersey"
34021,-281.85095,"Mercer County, New Jersey"
34023,-312.51172,"Middlesex County, New Jersey"
34025,92.81641,"Monmouth County, New Jersey"
34027,375.61755,"Morris County, New Jersey"
34029,961.81934,"Ocean County, New Jersey"
34031,977.2241,"Passaic County, New Jersey"
34033,144.92975,"Salem County, New Jersey"
34035,469.55933,"Somerset County, New Jersey"
34037,250.00967,"Sussex County, New Jersey"
34039,350.90332,"Union County, New Jersey"
34041,250.69836,"Warren County, New Jersey"
35001,44.27542,"Bernalillo County, New Mexico"
35003,-7.7365646,"Catron County, New Mexico"
35005,-174.32944,"Chaves County, New Mexico"
35006,-323.2426,"Cibola County, New Mexico"
35007,-36.444153,"Colfax County, New Mexico"
35009,-541.91925,"Curry County, New Mexico"
35011,37.80217,"De Baca County, New Mexico"
35013,-72.46537,"Doña Ana County, New Mexico"
35015,-279.81192,"Eddy County, New Mexico"
35017,27.64552,"Grant County, New Mexico"
35019,482.1848,"Guadalupe County, New Mexico"
35021,105.955345,"Harding County, New Mexico"
35023,-208.12639,"Hidalgo County, New Mexico"
35025,-364.6248,"Lea County, New Mexico"
35027,-155.11993,"Lincoln County, New Mexico"
35028,-488.80063,"Los Alamos County, New Mexico"
35029,-211.47496,"Luna County, New Mexico"
35031,2026.7646,"McKinley County, New Mexico"
35033,-214.21092,"Mora County, New Mexico"
35035,-131.53531,"Otero County, New Mexico"
35037,-26.390053,"Quay County, New Mexico"
35039,20.41447,"Rio Arriba County, New Mexico"
35041,-91.510544,"Roosevelt County, New Mexico"
35043,290.23627,"Sandoval County, New Mexico"
35045,622.1633,"San Juan County, New Mexico"
35047,-73.915504,"San Miguel County, New Mexico"
35049,-111.781006,"Santa Fe County, New Mexico"
35051,30.532585,"Sierra County, New Mexico"
35053,136.87878,"Socorro County, New Mexico"
35055,-0.57551575,"Taos County, New Mexico"
35057,-51.052254,"Torrance County, New Mexico"
35059,-148.69162,"Union County, New Mexico"
35061,17.674477,"Valencia County, New Mexico"
36001,-52.608765,"Albany County, New York"
36003,1.5730362,"Allegany County, New York"
36005,559.52026,"Bronx County, New York"
36007,-141.36536,"Broome County, New York"
36009,-131.00632,"Cattaraugus County, New York"
36011,-165.98592,"Cayuga County, New York"
36013,-234.37872,"Chautauqua County, New York"
36015,-70.914474,"Chemung County, New York"
36017,104.37268,"Chenango County, New York"
36019,-127.833176,"Clinton County, New York"
36021,256.55408,"Columbia County, New York"
36023,-86.89161,"Cortland County, New York"
36025,-108.39082,"Delaware County, New York"
36027,552.7512,"Dutchess County, New York"
36029,170.15866,"Erie County, New York"
36031,-97.39799,"Essex County, New York"
36033,-281.22144,"Franklin County, New York"
36035,116.125,"Fulton County, New York"
36037,90.195404,"Genesee County, New York"
36039,117.48044,"Greene County, New York"
36041,-63.710007,"Hamilton County, New York"
36043,-60.17711,"Herkimer County, New York"
36045,-334.73535,"Jefferson County, New York"
36047,128.07019,"Kings County, New York"
36049,-64.12398,"Lewis County, New York"
36051,-156.69641,"Livingston County, New York"
36053,210.44266,"Madison County, New York"
36055,-364.17804,"Monroe County, New York"
36057,-501.75897,"Montgomery County, New York"
36059,1524.1721,"Nassau County, New York"
36061,-1106.6027,"New York County, New York"
36063,181.40482,"Niagara County, New York"
36065,-77.565796,"Oneida County, New York"
36067,-38.641632,"Onondaga County, New York"
36069,-197.88583,"Ontario County, New York"
36071,1145.4633,"Orange County, New York"
36073,64.50049,"Orleans County, New York"
36075,-121.21128,"Oswego County, New York"
36077,-41.877098,"Otsego County, New York"
36079,242.12646,"Putnam County, New York"
36081,614.46655,"Queens County, New York"
36083,-75.54108,"Rensselaer County, New York"
36085,700.61707,"Richmond County, New York"
36087,1796.1003,"Rockland County, New York"
36089,7.438858,"St. Lawrence County, New York"
36091,-458.93304,"Saratoga County, New York"
36093,107.74176,"Schenectady County, New York"
36095,-89.48489,"Schoharie County, New York"
36097,-77.24552,"Schuyler County, New York"
36099,-111.492874,"Seneca County, New York"
36101,120.904755,"Steuben County, New York"
36103,1285.9332,"Suffolk County, New York"
36105,875.6208,"Sullivan County, New York"
36107,65.0085,"Tioga County, New York"
36109,-227.5931,"Tompkins County, New York"
36111,375.57678,"Ulster County, New York"
36113,173.43861,"Warren County, New York"
36115,137.28798,"Washington County, New York"
36117,-148.31772,"Wayne County, New York"
36119,949.59155,"Westchester County, New York"
36121,-105.39943,"Wyoming County, New York"
36123,-33.11531,"Yates County, New York"
37001,-111.48551,"Alamance County, North Carolina"
37003,-76.96216,"Alexander County, North Carolina"
37005,-52.53543,"Alleghany County, North Carolina"
37007,-106.216095,"Anson County, North Carolina"
37009,54.159477,"Ashe County, North Carolina"
37011,-124.87083,"Avery County, North Carolina"
37013,-133.62732,"Beaufort County, North Carolina"
37015,83.878235,"Bertie County, North Carolina"
37017,-19.250412,"Bladen County, North Carolina"
37019,-61.67497,"Brunswick County, North Carolina"
37021,-13.23238,"Buncombe County, North Carolina"
37023,-50.540558,"Burke County, North Carolina"
37025,-18.574783,"Cabarrus County, North Carolina"
37027,-19.480484,"Caldwell County, North Carolina"
