,residual,county_state
26083,-11.556984,"Keweenaw County, Michigan"
26085,-95.6794,"Lake County, Michigan"
26087,89.67492,"Lapeer County, Michigan"
26089,-60.239605,"Leelanau County, Michigan"
26091,-19.805145,"Lenawee County, Michigan"
26093,50.71266,"Livingston County, Michigan"
26095,-288.85562,"Luce County, Michigan"
26097,-1.4664192,"Mackinac County, Michigan"
26099,436.64825,"Macomb County, Michigan"
26101,-4.7840004,"Manistee County, Michigan"
26103,38.32519,"Marquette County, Michigan"
26105,7.2302704,"Mason County, Michigan"
26107,-7.572445,"Mecosta County, Michigan"
26109,-30.73798,"Menominee County, Michigan"
26111,-146.6979,"Midland County, Michigan"
26113,20.793945,"Missaukee County, Michigan"
26115,141.86705,"Monroe County, Michigan"
26117,-56.606903,"Montcalm County, Michigan"
26119,-15.571468,"Montmorency County, Michigan"
26121,39.53415,"Muskegon County, Michigan"
26123,1.2570038,"Newaygo County, Michigan"
26125,106.99866,"Oakland County, Michigan"
26127,27.305313,"Oceana County, Michigan"
26129,1.9503098,"Ogemaw County, Michigan"
26131,-16.958927,"Ontonagon County, Michigan"
26133,-39.536495,"Osceola County, Michigan"
26135,1.4673424,"Oscoda County, Michigan"
26137,357.9201,"Otsego County, Michigan"
26139,-173.99385,"Ottawa County, Michigan"
26141,58.79397,"Presque Isle County, Michigan"
26143,28.12497,"Roscommon County, Michigan"
26145,253.99765,"Saginaw County, Michigan"
26147,170.26956,"St. Clair County, Michigan"
26149,58.906868,"St. Joseph County, Michigan"
26151,-26.879745,"Sanilac County, Michigan"
26153,57.271233,"Schoolcraft County, Michigan"
26155,199.58138,"Shiawassee County, Michigan"
26157,228.03275,"Tuscola County, Michigan"
26159,-59.747757,"Van Buren County, Michigan"
26161,88.09068,"Washtenaw County, Michigan"
26163,701.49146,"Wayne County, Michigan"
26165,-48.673813,"Wexford County, Michigan"
27001,-40.045452,"Aitkin County, Minnesota"
27003,-8.303253,"Anoka County, Minnesota"
27005,62.05888,"Becker County, Minnesota"
27007,-108.653564,"Beltrami County, Minnesota"
27009,130.73428,"Benton County, Minnesota"
27011,-26.683434,"Big Stone County, Minnesota"
27013,-49.420967,"Blue Earth County, Minnesota"
27015,-117.47981,"Brown County, Minnesota"
27017,94.069916,"Carlton County, Minnesota"
27019,-110.0477,"Carver County, Minnesota"
27021,-41.027214,"Cass County, Minnesota"
27023,135.52267,"Chippewa County, Minnesota"
27025,-88.431305,"Chisago County, Minnesota"
27027,351.6365,"Clay County, Minnesota"
27029,7.249258,"Clearwater County, Minnesota"
27031,-70.7694,"Cook County, Minnesota"
27033,-0.83218384,"Cottonwood County, Minnesota"
27035,-14.135918,"Crow Wing County, Minnesota"
27037,-114.42091,"Dakota County, Minnesota"
27039,-21.390656,"Dodge County, Minnesota"
27041,-68.05995,"Douglas County, Minnesota"
27043,-3.7433395,"Faribault County, Minnesota"
27045,-27.58963,"Fillmore County, Minnesota"
27047,-99.66861,"Freeborn County, Minnesota"
27049,-65.38043,"Goodhue County, Minnesota"
27051,-53.022915,"Grant County, Minnesota"
27053,114.27588,"Hennepin County, Minnesota"
27055,-86.7454,"Houston County, Minnesota"
27057,-65.81943,"Hubbard County, Minnesota"
27059,-61.860016,"Isanti County, Minnesota"
27061,73.438705,"Itasca County, Minnesota"
27063,292.86813,"Jackson County, Minnesota"
27065,0.38584518,"Kanabec County, Minnesota"
27067,559.7959,"Kandiyohi County, Minnesota"
27069,-250.97867,"Kittson County, Minnesota"
27071,7.364687,"Koochiching County, Minnesota"
27073,-191.16501,"Lac qui Parle County, Minnesota"
27075,-40.783012,"Lake County, Minnesota"
27077,5.131783,"Lake of the Woods County, Minnesota"
27079,-32.22444,"Le Sueur County, Minnesota"
27081,-0.20400238,"Lincoln County, Minnesota"
27083,-313.2341,"Lyon County, Minnesota"
27085,-151.77768,"McLeod County, Minnesota"
27087,31.563625,"Mahnomen County, Minnesota"
27089,10.995209,"Marshall County, Minnesota"
27091,480.297,"Martin County, Minnesota"
27093,13.207207,"Meeker County, Minnesota"
27095,-52.420353,"Mille Lacs County, Minnesota"
27097,-60.471924,"Morrison County, Minnesota"
27099,-325.69678,"Mower County, Minnesota"
27101,273.52667,"Murray County, Minnesota"
27103,-133.51741,"Nicollet County, Minnesota"
27105,4735.3267,"Nobles County, Minnesota"
27107,112.61441,"Norman County, Minnesota"
27109,18.719177,"Olmsted County, Minnesota"
27111,-12.746689,"Otter Tail County, Minnesota"
27113,-92.50484,"Pennington County, Minnesota"
27115,224.20947,"Pine County, Minnesota"
27117,-58.976067,"Pipestone County, Minnesota"
27119,7.369812,"Polk County, Minnesota"
27121,-23.70847,"Pope County, Minnesota"
27123,3.6068268,"Ramsey County, Minnesota"
27125,-4.635071,"Red Lake County, Minnesota"
27127,-74.970245,"Redwood County, Minnesota"
27129,-59.35109,"Renville County, Minnesota"
27131,-17.091278,"Rice County, Minnesota"
27133,120.91824,"Rock County, Minnesota"
27135,-89.14288,"Roseau County, Minnesota"
27137,-5.72036,"St. Louis County, Minnesota"
27139,-101.27591,"Scott County, Minnesota"
27141,65.107216,"Sherburne County, Minnesota"
27143,-174.21048,"Sibley County, Minnesota"
27145,816.6796,"Stearns County, Minnesota"
27147,102.097824,"Steele County, Minnesota"
27149,-119.93262,"Stevens County, Minnesota"
27151,18.84188,"Swift County, Minnesota"
27153,58.856903,"Todd County, Minnesota"
27155,18.789856,"Traverse County, Minnesota"
27157,-75.87668,"Wabasha County, Minnesota"
27159,-5.677294,"Wadena County, Minnesota"
27161,4.689102,"Waseca County, Minnesota"
27163,-169.98285,"Washington County, Minnesota"
27165,-482.2761,"Watonwan County, Minnesota"
27167,126.57657,"Wilkin County, Minnesota"
27169,-100.33,"Winona County, Minnesota"
27171,-40.14518,"Wright County, Minnesota"
27173,-89.395424,"Yellow Medicine County, Minnesota"
28001,-12.101318,"Adams County, Mississippi"
28003,-185.92856,"Alcorn County, Mississippi"
28005,-48.86212,"Amite County, Mississippi"
28007,842.6902,"Attala County, Mississippi"
28009,-213.98744,"Benton County, Mississippi"
28011,-157.07925,"Bolivar County, Mississippi"
28013,-58.998383,"Calhoun County, Mississippi"
28015,770.0686,"Carroll County, Mississippi"
28017,178.94601,"Chickasaw County, Mississippi"
28019,-122.66849,"Choctaw County, Mississippi"
28021,-265.59302,"Claiborne County, Mississippi"
28023,192.83578,"Clarke County, Mississippi"
28025,-123.37558,"Clay County, Mississippi"
28027,-406.8883,"Coahoma County, Mississippi"
28029,182.09802,"Copiah County, Mississippi"
28031,198.17743,"Covington County, Mississippi"
28033,-154.61862,"DeSoto County, Mississippi"
28035,220.77274,"Forrest County, Mississippi"
28037,-115.520004,"Franklin County, Mississippi"
28039,-185.53,"George County, Mississippi"
28041,-172.60483,"Greene County, Mississippi"
28043,-210.01968,"Grenada County, Mississippi"
28045,12.708771,"Hancock County, Mississippi"
28047,-153.83466,"Harrison County, Mississippi"
28049,-137.44193,"Hinds County, Mississippi"
28051,1082.2834,"Holmes County, Mississippi"
28053,-7.533203,"Humphreys County, Mississippi"
28055,-1722.3939,"Issaquena County, Mississippi"
28057,59.003754,"Itawamba County, Mississippi"
28059,-77.734924,"Jackson County, Mississippi"
28061,212.18341,"Jasper County, Mississippi"
28063,-837.0458,"Jefferson County, Mississippi"
28065,21.699402,"Jefferson Davis County, Mississippi"
28067,74.55997,"Jones County, Mississippi"
28069,390.40466,"Kemper County, Mississippi"
28071,-333.5488,"Lafayette County, Mississippi"
28073,91.87134,"Lamar County, Mississippi"
28075,354.99094,"Lauderdale County, Mississippi"
28077,225.4256,"Lawrence County, Mississippi"
28079,1077.4434,"Leake County, Mississippi"
28081,-245.07605,"Lee County, Mississippi"
28083,136.01123,"Leflore County, Mississippi"
28085,229.01578,"Lincoln County, Mississippi"
28087,-270.41257,"Lowndes County, Mississippi"
28089,32.752777,"Madison County, Mississippi"
28091,-53.503326,"Marion County, Mississippi"
28093,-267.89685,"Marshall County, Mississippi"
28095,207.59604,"Monroe County, Mississippi"
28097,248.33444,"Montgomery County, Mississippi"
28099,1157.941,"Neshoba County, Mississippi"
28101,514.3527,"Newton County, Mississippi"
28103,751.8726,"Noxubee County, Mississippi"
28105,-173.55782,"Oktibbeha County, Mississippi"
28107,-376.84518,"Panola County, Mississippi"
28109,191.78833,"Pearl River County, Mississippi"
28111,53.157486,"Perry County, Mississippi"
28113,-56.476044,"Pike County, Mississippi"
28115,-236.62317,"Pontotoc County, Mississippi"
28117,-92.99745,"Prentiss County, Mississippi"
28119,-210.24106,"Quitman County, Mississippi"
28121,6.1603394,"Rankin County, Mississippi"
28123,958.57245,"Scott County, Mississippi"
28125,-456.52148,"Sharkey County, Mississippi"
28127,-157.81976,"Simpson County, Mississippi"
28129,390.356,"Smith County, Mississippi"
28131,-70.387085,"Stone County, Mississippi"
28133,-221.82294,"Sunflower County, Mississippi"
28135,-284.8781,"Tallahatchie County, Mississippi"
28137,-180.2958,"Tate County, Mississippi"
28139,66.78989,"Tippah County, Mississippi"
28141,-95.17597,"Tishomingo County, Mississippi"
28143,-459.00925,"Tunica County, Mississippi"
28145,-78.126816,"Union County, Mississippi"
28147,-163.58673,"Walthall County, Mississippi"
28149,-232.41959,"Warren County, Mississippi"
28151,-297.35843,"Washington County, Mississippi"
28153,-201.4801,"Wayne County, Mississippi"
28155,40.998764,"Webster County, Mississippi"
28157,262.56226,"Wilkinson County, Mississippi"
28159,-38.543793,"Winston County, Mississippi"
28161,142.15302,"Yalobusha County, Mississippi"
28163,-4.315796,"Yazoo County, Mississippi"
29001,16.840866,"Adair County, Missouri"
29003,-31.315285,"Andrew County, Missouri"
29005,-10.452423,"Atchison County, Missouri"
29007,-216.26016,"Audrain County, Missouri"
29009,-106.52491,"Barry County, Missouri"
29011,-46.8571,"Barton County, Missouri"
29013,-33.561516,"Bates County, Missouri"
29015,25.500813,"Benton County, Missouri"
29017,22.450317,"Bollinger County, Missouri"
29019,-29.719189,"Boone County, Missouri"
29021,301.8267,"Buchanan County, Missouri"
29023,-40.931717,"Butler County, Missouri"
29025,-45.953373,"Caldwell County, Missouri"
29027,-114.48049,"Callaway County, Missouri"
29029,41.227253,"Camden County, Missouri"
29031,-142.64928,"Cape Girardeau County, Missouri"
29033,0.85030365,"Carroll County, Missouri"
29035,60.2968,"Carter County, Missouri"
29037,-133.19032,"Cass County, Missouri"
29039,32.2381,"Cedar County, Missouri"
29041,6.0111084,"Chariton County, Missouri"
29043,-25.838629,"Christian County, Missouri"
29045,-17.949905,"Clark County, Missouri"
29047,-174.30304,"Clay County, Missouri"
29049,-40.611298,"Clinton County, Missouri"
29051,-155.17552,"Cole County, Missouri"
29053,-106.1845,"Cooper County, Missouri"
29055,-49.478817,"Crawford County, Missouri"
29057,-28.463593,"Dade County, Missouri"
29059,-33.62621,"Dallas County, Missouri"
29061,-14.586037,"Daviess County, Missouri"
29063,-1971.9462,"DeKalb County, Missouri"
29065,-28.217876,"Dent County, Missouri"
29067,-40.18815,"Douglas County, Missouri"
29069,-72.63602,"Dunklin County, Missouri"
29071,8.43441,"Franklin County, Missouri"
29073,-51.303185,"Gasconade County, Missouri"
29075,-48.838413,"Gentry County, Missouri"
29077,-8.722942,"Greene County, Missouri"
29079,-7.2680063,"Grundy County, Missouri"
29081,42.9543,"Harrison County, Missouri"
29083,-0.00091171265,"Henry County, Missouri"
29085,-31.806248,"Hickory County, Missouri"
29087,-29.32185,"Holt County, Missouri"
29089,-85.61029,"Howard County, Missouri"
29091,-44.40411,"Howell County, Missouri"
29093,-6.3146152,"Iron County, Missouri"
29095,-17.356415,"Jackson County, Missouri"
29097,-169.2442,"Jasper County, Missouri"
29099,-17.120972,"Jefferson County, Missouri"
29101,99.55501,"Johnson County, Missouri"
29103,-33.9465,"Knox County, Missouri"
29105,-55.4651,"Laclede County, Missouri"
29107,120.5641,"Lafayette County, Missouri"
29109,-63.32656,"Lawrence County, Missouri"
29111,-2.3184814,"Lewis County, Missouri"
29113,68.7088,"Lincoln County, Missouri"
29115,-16.554825,"Linn County, Missouri"
29117,-121.68779,"Livingston County, Missouri"
29119,-289.9487,"McDonald County, Missouri"
29121,-4.5294905,"Macon County, Missouri"
29123,-43.883835,"Madison County, Missouri"
29125,4.5331573,"Maries County, Missouri"
29127,-145.53436,"Marion County, Missouri"
29129,-0.9285923,"Mercer County, Missouri"
29131,-46.320038,"Miller County, Missouri"
29133,-201.58626,"Mississippi County, Missouri"
29135,90.21451,"Moniteau County, Missouri"
29137,-61.89412,"Monroe County, Missouri"
29139,55.16011,"Montgomery County, Missouri"
29141,-26.733955,"Morgan County, Missouri"
29143,-87.76572,"New Madrid County, Missouri"
29145,-150.27745,"Newton County, Missouri"
29147,3.28516,"Nodaway County, Missouri"
29149,47.2502,"Oregon County, Missouri"
29151,-285.8003,"Osage County, Missouri"
29153,1.8592348,"Ozark County, Missouri"
29155,137.81403,"Pemiscot County, Missouri"
29157,59.928116,"Perry County, Missouri"
29159,1.8483734,"Pettis County, Missouri"
29161,-222.45198,"Phelps County, Missouri"
29163,-70.96294,"Pike County, Missouri"
29165,-192.92804,"Platte County, Missouri"
29167,-44.99837,"Polk County, Missouri"
29169,-32.587715,"Pulaski County, Missouri"
29171,-62.003666,"Putnam County, Missouri"
29173,-61.838326,"Ralls County, Missouri"
29175,-109.31677,"Randolph County, Missouri"
29177,-66.85573,"Ray County, Missouri"
29179,25.327534,"Reynolds County, Missouri"
29181,47.166042,"Ripley County, Missouri"
29183,-11.6983185,"St. Charles County, Missouri"
29185,-1.1234703,"St. Clair County, Missouri"
29186,-104.7717,"Ste. Genevieve County, Missouri"
29187,-155.70988,"St. Francois County, Missouri"
29189,29.878235,"St. Louis County, Missouri"
29195,863.1149,"Saline County, Missouri"
29197,-66.85009,"Schuyler County, Missouri"
29199,-501.5498,"Scotland County, Missouri"
29201,60.267456,"Scott County, Missouri"
29203,18.898848,"Shannon County, Missouri"
29205,-11.815338,"Shelby County, Missouri"
29207,105.1753,"Stoddard County, Missouri"
29209,-85.67149,"Stone County, Missouri"
29211,-88.963196,"Sullivan County, Missouri"
29213,-38.605957,"Taney County, Missouri"
29215,-111.42664,"Texas County, Missouri"
29217,-40.84093,"Vernon County, Missouri"
29219,-21.06195,"Warren County, Missouri"
29221,-26.724537,"Washington County, Missouri"
29223,-176.87946,"Wayne County, Missouri"
29225,23.342016,"Webster County, Missouri"
29227,60.962692,"Worth County, Missouri"
29229,-41.120777,"Wright County, Missouri"
29510,14.491791,"St. Louis city, Missouri"
30001,-24.987728,"Beaverhead County, Montana"
30003,-33.652836,"Big Horn County, Montana"
30005,-224.44582,"Blaine County, Montana"
30007,47.412025,"Broadwater County, Montana"
30009,22.45929,"Carbon County, Montana"
30011,21.519772,"Carter County, Montana"
30013,-52.14448,"Cascade County, Montana"
30015,-43.82919,"Chouteau County, Montana"
30017,-15.349785,"Custer County, Montana"
30019,-20.777092,"Daniels County, Montana"
30021,-47.811092,"Dawson County, Montana"
30023,-18.7084,"Deer Lodge County, Montana"
30025,-79.00374,"Fallon County, Montana"
30027,4.0530915,"Fergus County, Montana"
30029,-80.50432,"Flathead County, Montana"
30031,45.09207,"Gallatin County, Montana"
30033,11.726576,"Garfield County, Montana"
30035,-199.2358,"Glacier County, Montana"
30037,343.91986,"Golden Valley County, Montana"
30039,-23.024881,"Granite County, Montana"
30041,-148.75221,"Hill County, Montana"
30043,-17.623554,"Jefferson County, Montana"
30045,-43.50522,"Judith Basin County, Montana"
30047,-48.952316,"Lake County, Montana"
30049,-26.421638,"Lewis and Clark County, Montana"
30051,-104.065735,"Liberty County, Montana"
30053,36.504013,"Lincoln County, Montana"
30055,-11.725874,"McCone County, Montana"
30057,55.93692,"Madison County, Montana"
30059,68.14847,"Meagher County, Montana"
30061,-19.04067,"Mineral County, Montana"
30063,-28.087402,"Missoula County, Montana"
30065,-21.983858,"Musselshell County, Montana"
30067,-55.26198,"Park County, Montana"
30069,-1.1066892,"Petroleum County, Montana"
30071,14.315283,"Phillips County, Montana"
30073,-20.877346,"Pondera County, Montana"
30075,16.057417,"Powder River County, Montana"
30077,-352.17453,"Powell County, Montana"
30079,42.785812,"Prairie County, Montana"
30081,-22.052315,"Ravalli County, Montana"
30083,-51.944,"Richland County, Montana"
30085,-51.952305,"Roosevelt County, Montana"
30087,-297.3289,"Rosebud County, Montana"
30089,17.814075,"Sanders County, Montana"
30091,-50.361137,"Sheridan County, Montana"
30093,-92.05832,"Silver Bow County, Montana"
30095,-37.228237,"Stillwater County, Montana"
30097,-21.112806,"Sweet Grass County, Montana"
30099,-37.471397,"Teton County, Montana"
30101,586.938,"Toole County, Montana"
30103,-21.822245,"Treasure County, Montana"
30105,-48.33145,"Valley County, Montana"
30107,25.105165,"Wheatland County, Montana"
30109,-39.62787,"Wibaux County, Montana"
30111,-80.293816,"Yellowstone County, Montana"
31001,489.89368,"Adams County, Nebraska"
31003,-16.86142,"Antelope County, Nebraska"
31005,-43.693367,"Arthur County, Nebraska"
31007,-97.42793,"Banner County, Nebraska"
31009,-55.812206,"Blaine County, Nebraska"
31011,13.280766,"Boone County, Nebraska"
31013,-18.30039,"Box Butte County, Nebraska"
31015,-80.89837,"Boyd County, Nebraska"
31017,-28.77318,"Brown County, Nebraska"
31019,-142.7598,"Buffalo County, Nebraska"
31021,-16.349876,"Burt County, Nebraska"
31023,257.22064,"Butler County, Nebraska"
31025,-54.4339,"Cass County, Nebraska"
31027,-46.572197,"Cedar County, Nebraska"
31029,-286.8438,"Chase County, Nebraska"
31031,-63.438267,"Cherry County, Nebraska"
31033,34.452652,"Cheyenne County, Nebraska"
31035,48.341568,"Clay County, Nebraska"
31037,826.5906,"Colfax County, Nebraska"
31039,-72.5874,"Cuming County, Nebraska"
31041,242.50638,"Custer County, Nebraska"
31043,5229.637,"Dakota County, Nebraska"
31045,-340.26883,"Dawes County, Nebraska"
31047,1364.2048,"Dawson County, Nebraska"
31049,-33.20371,"Deuel County, Nebraska"
31051,72.63858,"Dixon County, Nebraska"
31053,177.45633,"Dodge County, Nebraska"
31055,-183.60187,"Douglas County, Nebraska"
31057,-49.571133,"Dundy County, Nebraska"
31059,-44.028442,"Fillmore County, Nebraska"
31061,169.30548,"Franklin County, Nebraska"
31063,12.779028,"Frontier County, Nebraska"
31065,52.13787,"Furnas County, Nebraska"
31067,83.993126,"Gage County, Nebraska"
31069,-38.677204,"Garden County, Nebraska"
31071,-28.112452,"Garfield County, Nebraska"
31073,579.6102,"Gosper County, Nebraska"
31075,-51.092743,"Grant County, Nebraska"
31077,20.363747,"Greeley County, Nebraska"
31079,696.91675,"Hall County, Nebraska"
31081,416.26,"Hamilton County, Nebraska"
31083,-54.00416,"Harlan County, Nebraska"
31085,38.169193,"Hayes County, Nebraska"
31087,29.01252,"Hitchcock County, Nebraska"
31089,-282.93262,"Holt County, Nebraska"
31091,18.970684,"Hooker County, Nebraska"
31093,413.9012,"Howard County, Nebraska"
31095,24.901924,"Jefferson County, Nebraska"
31097,-982.1926,"Johnson County, Nebraska"
31099,53.536674,"Kearney County, Nebraska"
31101,-41.84603,"Keith County, Nebraska"
31103,-61.883884,"Keya Paha County, Nebraska"
31105,96.04251,"Kimball County, Nebraska"
31107,46.944107,"Knox County, Nebraska"
31109,-421.77444,"Lancaster County, Nebraska"
31111,-27.134354,"Lincoln County, Nebraska"
31113,-48.62577,"Logan County, Nebraska"
31115,-162.79062,"Loup County, Nebraska"
31117,-87.259415,"McPherson County, Nebraska"
31119,139.37183,"Madison County, Nebraska"
31121,225.90668,"Merrick County, Nebraska"
31123,-88.981064,"Morrill County, Nebraska"
31125,4.9532623,"Nance County, Nebraska"
31127,-90.66438,"Nemaha County, Nebraska"
31129,-27.234917,"Nuckolls County, Nebraska"
31131,-143.70847,"Otoe County, Nebraska"
31133,3.0936792,"Pawnee County, Nebraska"
31135,-24.16806,"Perkins County, Nebraska"
31137,-3.165329,"Phelps County, Nebraska"
31139,-97.25775,"Pierce County, Nebraska"
31141,509.029,"Platte County, Nebraska"
31143,33.826614,"Polk County, Nebraska"
31145,-60.375473,"Red Willow County, Nebraska"
31147,-6.092971,"Richardson County, Nebraska"
31149,13.326704,"Rock County, Nebraska"
31151,1515.6647,"Saline County, Nebraska"
31153,-373.83636,"Sarpy County, Nebraska"
31155,-46.648582,"Saunders County, Nebraska"
31157,-935.8872,"Scotts Bluff County, Nebraska"
31159,-19.025497,"Seward County, Nebraska"
31161,-120.96638,"Sheridan County, Nebraska"
31163,-44.00036,"Sherman County, Nebraska"
31165,-72.9634,"Sioux County, Nebraska"
31167,132.78897,"Stanton County, Nebraska"
31169,-49.496525,"Thayer County, Nebraska"
31171,131.51485,"Thomas County, Nebraska"
31173,193.67526,"Thurston County, Nebraska"
31175,-0.48416138,"Valley County, Nebraska"
31177,-64.32726,"Washington County, Nebraska"
31179,-147.86444,"Wayne County, Nebraska"
31181,128.98935,"Webster County, Nebraska"
31183,-6.841848,"Wheeler County, Nebraska"
31185,30.092575,"York County, Nebraska"
32001,-25.204626,"Churchill County, Nevada"
32003,111.069016,"Clark County, Nevada"
32005,-18.229588,"Douglas County, Nevada"
32007,-356.79358,"Elko County, Nevada"
32009,-17.758894,"Esmeralda County, Nevada"
32011,-135.48688,"Eureka County, Nevada"
32013,250.69795,"Humboldt County, Nevada"
32015,33.62863,"Lander County, Nevada"
32017,-35.588924,"Lincoln County, Nevada"
32019,-33.274178,"Lyon County, Nevada"
32021,24.552437,"Mineral County, Nevada"
32023,36.55661,"Nye County, Nevada"
32027,-188.48758,"Pershing County, Nevada"
32029,-10.603979,"Storey County, Nevada"
32031,154.2844,"Washoe County, Nevada"
32033,-269.89676,"White Pine County, Nevada"
32510,-78.82605,"Carson City, Nevada"
33001,-6.6765594,"Belknap County, New Hampshire"
33003,12.283943,"Carroll County, New Hampshire"
33005,-59.43465,"Cheshire County, New Hampshire"
33007,-35.711765,"Coos County, New Hampshire"
33009,-154.47736,"Grafton County, New Hampshire"
33011,24.498413,"Hillsborough County, New Hampshire"
33013,14.619339,"Merrimack County, New Hampshire"
33015,92.928894,"Rockingham County, New Hampshire"
33017,-127.57909,"Strafford County, New Hampshire"
33019,-11.92646,"Sullivan County, New Hampshire"
34001,-656.39813,"Atlantic County, New Jersey"
34003,201.99304,"Bergen County, New Jersey"
34005,340.04608,"Burlington County, New Jersey"
34007,-603.3607,"Camden County, New Jersey"
34009,58.24936,"Cape May County, New Jersey"
34011,166.43762,"Cumberland County, New Jersey"
34013,488.1007,"Essex County, New Jersey"
34015,74.2605,"Gloucester County, New Jersey"
34017,182.01831,"Hudson County, New Jersey"
34019,-270.28888,"Hunterdon County, New Jersey"
34021,51.183594,"Mercer County, New Jersey"
34023,-171.59814,"Middlesex County, New Jersey"
34025,29.958008,"Monmouth County, New Jersey"
34027,341.1247,"Morris County, New Jersey"
34029,823.7693,"Ocean County, New Jersey"
34031,1152.3353,"Passaic County, New Jersey"
34033,142.5022,"Salem County, New Jersey"
34035,414.75732,"Somerset County, New Jersey"
34037,211.45233,"Sussex County, New Jersey"
34039,371.75854,"Union County, New Jersey"
34041,120.73755,"Warren County, New Jersey"
35001,-37.04167,"Bernalillo County, New Mexico"
35003,-69.66789,"Catron County, New Mexico"
35005,-126.99025,"Chaves County, New Mexico"
35006,-167.1795,"Cibola County, New Mexico"
35007,-60.9627,"Colfax County, New Mexico"
35009,-488.90076,"Curry County, New Mexico"
35011,34.081673,"De Baca County, New Mexico"
35013,28.676506,"Doña Ana County, New Mexico"
35015,-329.9457,"Eddy County, New Mexico"
35017,-39.830692,"Grant County, New Mexico"
35019,355.65393,"Guadalupe County, New Mexico"
35021,62.310814,"Harding County, New Mexico"
35023,-182.3881,"Hidalgo County, New Mexico"
35025,-318.1846,"Lea County, New Mexico"
35027,-174.66035,"Lincoln County, New Mexico"
35028,-276.9526,"Los Alamos County, New Mexico"
35029,-29.614597,"Luna County, New Mexico"
35031,1974.4077,"McKinley County, New Mexico"
35033,-242.69113,"Mora County, New Mexico"
35035,-227.79253,"Otero County, New Mexico"
35037,-75.95317,"Quay County, New Mexico"
35039,-112.51852,"Rio Arriba County, New Mexico"
35041,-127.445816,"Roosevelt County, New Mexico"
35043,212.58284,"Sandoval County, New Mexico"
35045,702.9745,"San Juan County, New Mexico"
35047,-59.788292,"San Miguel County, New Mexico"
35049,-119.775375,"Santa Fe County, New Mexico"
35051,4.0590777,"Sierra County, New Mexico"
35053,67.94574,"Socorro County, New Mexico"
35055,-25.339218,"Taos County, New Mexico"
35057,-50.069054,"Torrance County, New Mexico"
35059,-124.10406,"Union County, New Mexico"
35061,-30.620193,"Valencia County, New Mexico"
36001,58.2883,"Albany County, New York"
36003,-13.151878,"Allegany County, New York"
36005,1415.0725,"Bronx County, New York"
36007,-151.49313,"Broome County, New York"
36009,-37.399414,"Cattaraugus County, New York"
36011,-162.08244,"Cayuga County, New York"
36013,-199.19998,"Chautauqua County, New York"
36015,-77.891205,"Chemung County, New York"
36017,121.549965,"Chenango County, New York"
36019,-178.89986,"Clinton County, New York"
36021,295.0561,"Columbia County, New York"
36023,-168.68124,"Cortland County, New York"
36025,-96.02107,"Delaware County, New York"
36027,511.12018,"Dutchess County, New York"
36029,118.46176,"Erie County, New York"
36031,-70.72147,"Essex County, New York"
36033,-262.60388,"Franklin County, New York"
36035,60.30464,"Fulton County, New York"
36037,92.668686,"Genesee County, New York"
36039,165.16986,"Greene County, New York"
36041,5.8753815,"Hamilton County, New York"
36043,-31.456741,"Herkimer County, New York"
36045,-117.84123,"Jefferson County, New York"
36047,260.18018,"Kings County, New York"
36049,-61.102478,"Lewis County, New York"
36051,-105.101746,"Livingston County, New York"
36053,253.75783,"Madison County, New York"
36055,-269.91638,"Monroe County, New York"
36057,-508.08936,"Montgomery County, New York"
36059,1311.6512,"Nassau County, New York"
36061,-1024.932,"New York County, New York"
36063,150.2315,"Niagara County, New York"
36065,-116.21271,"Oneida County, New York"
36067,-32.73456,"Onondaga County, New York"
36069,-215.99774,"Ontario County, New York"
36071,1215.2684,"Orange County, New York"
36073,67.00452,"Orleans County, New York"
36075,-159.26285,"Oswego County, New York"
36077,-75.24137,"Otsego County, New York"
36079,11.121582,"Putnam County, New York"
36081,733.9872,"Queens County, New York"
36083,-47.97162,"Rensselaer County, New York"
36085,759.3688,"Richmond County, New York"
36087,1731.773,"Rockland County, New York"
36089,-17.848068,"St. Lawrence County, New York"
36091,-389.61578,"Saratoga County, New York"
36093,13.794373,"Schenectady County, New York"
36095,-71.10278,"Schoharie County, New York"
36097,-93.96683,"Schuyler County, New York"
36099,-95.56775,"Seneca County, New York"
36101,105.97487,"Steuben County, New York"
36103,1495.0901,"Suffolk County, New York"
36105,895.1593,"Sullivan County, New York"
36107,69.471405,"Tioga County, New York"
36109,-238.1617,"Tompkins County, New York"
36111,529.49475,"Ulster County, New York"
36113,140.05054,"Warren County, New York"
36115,108.97627,"Washington County, New York"
36117,-126.051056,"Wayne County, New York"
36119,1011.7837,"Westchester County, New York"
36121,-94.30687,"Wyoming County, New York"
36123,-47.47928,"Yates County, New York"
37001,-126.55999,"Alamance County, North Carolina"
37003,-70.52289,"Alexander County, North Carolina"
37005,-27.831184,"Alleghany County, North Carolina"
37007,-145.30618,"Anson County, North Carolina"
37009,52.95976,"Ashe County, North Carolina"
37011,-151.38957,"Avery County, North Carolina"
37013,-204.9997,"Beaufort County, North Carolina"
37015,-88.96857,"Bertie County, North Carolina"
37017,-88.8777,"Bladen County, North Carolina"
37019,-77.8123,"Brunswick County, North Carolina"
37021,-32.603886,"Buncombe County, North Carolina"
37023,-213.43909,"Burke County, North Carolina"
37025,-42.76242,"Cabarrus County, North Carolina"
37027,-25.704567,"Caldwell County, North Carolina"
37029,-82.80904,"Camden County, North Carolina"
